identifier,objectType,Lemma
hi:W:000018871,Word,खुरपा-खुरपी_कर्म
hi:W:000018880,Word,ओसाई
hi:W:000018881,Word,गाहाई
hi:W:000018883,Word,उड़ावनी
hi:W:000018890,Word,दँवरी
hi:W:000018891,Word,दौंरी
hi:W:000018892,Word,मँड़ाई
hi:W:000018900,Word,फ़सल_कटाई
hi:W:000018901,Word,कटाई
hi:W:000018902,Word,लवनि
hi:W:000018903,Word,लुनाई
hi:W:000018904,Word,लवाई
hi:W:000018905,Word,लवन
hi:W:000018910,Word,रोपाई
hi:W:000018911,Word,रुपाई
hi:W:000018912,Word,रोपण
hi:W:000018913,Word,रोपनी
hi:W:000018915,Word,आरोप
hi:W:000018920,Word,पदार्पण
hi:W:000018930,Word,संगमरमर
hi:W:000018931,Word,संग_मरमर
hi:W:000018932,Word,मरमर
hi:W:000018933,Word,शिलाजा
hi:W:000018940,Word,काला_संग-मरमर
hi:W:000018941,Word,कृष्णाश्म
hi:W:000018942,Word,संग_मूसा
hi:W:000018950,Word,धूपबत्ती
hi:W:000018951,Word,धूप
hi:W:000018960,Word,परिज्ञात
hi:W:000018961,Word,प्रज्ञात
hi:W:000018970,Word,अमूर्त_वस्तु
hi:W:000018971,Word,आकारहीन_वस्तु
hi:W:000018972,Word,निरायाम_वस्तु
hi:W:000018981,Word,ताक
hi:W:000018982,Word,ताखा
hi:W:000018983,Word,अरवा
hi:W:000018984,Word,ताख
hi:W:000018985,Word,अलिया
hi:W:000018986,Word,आरा
hi:W:000018990,Word,पौराणिक_व्यक्ति
hi:W:000018991,Word,पुराणीय_व्यक्ति
hi:W:000018992,Word,पौराण_व्यक्ति
hi:W:000019000,Word,क़व्वाली
hi:W:000019001,Word,कव्वाली
hi:W:000019002,Word,कौवाली
hi:W:000019003,Word,क़ौवाली
hi:W:000019004,Word,कौआली
hi:W:000019005,Word,क़ौआली
hi:W:000019010,Word,घर
hi:W:000019011,Word,गृह
hi:W:000019012,Word,मकान
hi:W:000019013,Word,सदन
hi:W:000019014,Word,शाला
hi:W:000019015,Word,आलय
hi:W:000019017,Word,निकेतन
hi:W:000019018,Word,निलय
hi:W:0000190112,Word,सराय
hi:W:0000190114,Word,निषदन
hi:W:0000190115,Word,अवसथ
hi:W:0000190117,Word,आगार
hi:W:0000190120,Word,आश्रय
hi:W:000019020,Word,जन्मकुंडली_स्थान
hi:W:000019021,Word,जन्म_कुंडली_स्थान
hi:W:000019022,Word,जन्मकुण्डली_स्थान
hi:W:000019023,Word,जन्म_कुण्डली_स्थान
hi:W:000019024,Word,कुंडली_स्थान
hi:W:000019025,Word,कुण्डली_स्थान
hi:W:000019030,Word,पैंतालीस
hi:W:000019031,Word,पैतालीस
hi:W:000019032,Word,पैंतालिस
hi:W:000019033,Word,पैतालिस
hi:W:000019034,Word,४५
hi:W:000019035,Word,45
hi:W:000019036,Word,XLV
hi:W:000019040,Word,प्रेम_प्रदर्शन
hi:W:000019041,Word,प्रेमाचार
hi:W:000019042,Word,प्रेमप्रदर्शन
hi:W:000019043,Word,प्रेम-प्रदर्शन
hi:W:000019050,Word,पांडव
hi:W:000019051,Word,पाण्डव
hi:W:000019060,Word,संग्रहालय
hi:W:000019061,Word,अजायबघर
hi:W:000019062,Word,अजायब-घर
hi:W:000019063,Word,अजायबख़ाना
hi:W:000019064,Word,अजायबखाना
hi:W:000019065,Word,अजायब-ख़ाना
hi:W:000019066,Word,अजायब-खाना
hi:W:000019067,Word,म्यूज़ियम
hi:W:000019068,Word,म्यूजियम
hi:W:000019069,Word,म्युजियम
hi:W:0000190610,Word,विचित्रशाला
hi:W:000019070,Word,स्वदेश
hi:W:000019071,Word,स्वराष्ट्र
hi:W:000019074,Word,मातृभूमि
hi:W:000019080,Word,लस्सी
hi:W:000019081,Word,लसी
hi:W:000019090,Word,गुदा
hi:W:000019091,Word,गाँड़
hi:W:000019092,Word,गाँड
hi:W:000019093,Word,पोंद
hi:W:000019094,Word,अपस्कर
hi:W:000019095,Word,अपान_द्वार
hi:W:000019096,Word,गुह्य_द्वार
hi:W:000019097,Word,मलद्वार
hi:W:000019098,Word,मल_द्वार
hi:W:000019099,Word,तनुह्रद
hi:W:0000190910,Word,अधोमार्ग
hi:W:0000190911,Word,गांड़
hi:W:0000190912,Word,गांड
hi:W:0000190913,Word,पायु
hi:W:0000190914,Word,तनुहद
hi:W:0000190916,Word,गूझा
hi:W:000019100,Word,भाषण_देना
hi:W:000019101,Word,बोलना
hi:W:000019102,Word,वक्तव्य_देना
hi:W:000019110,Word,वचन_देना
hi:W:000019111,Word,वादा_करना
hi:W:000019112,Word,ज़बान_देना
hi:W:000019113,Word,करार_करना
hi:W:000019114,Word,क़रार_करना
hi:W:000019115,Word,क़रार_देना
hi:W:000019116,Word,करार_देना
hi:W:000019117,Word,आखर_देना
hi:W:000019120,Word,बात_करना
hi:W:000019121,Word,बातचीत_करना
hi:W:000019122,Word,बतियाना
hi:W:000019123,Word,वार्तालाप_करना
hi:W:000019124,Word,बोलना-बतियाना
hi:W:000019126,Word,बोलना_बतियाना
hi:W:000019127,Word,चर्चा_करना
hi:W:000019130,Word,सँपोला
hi:W:000019131,Word,पोआ
hi:W:000019132,Word,पोया
hi:W:000019133,Word,पोई
hi:W:000019134,Word,अहिसाव
hi:W:000019144,Word,साफ_सुथरा
hi:W:000019145,Word,साफ-सुथरा
hi:W:000019146,Word,साफ़-सुथरा
hi:W:000019147,Word,निर्मल
hi:W:000019148,Word,विमल
hi:W:000019149,Word,पवित्र
hi:W:0000191412,Word,ताजा
hi:W:0000191413,Word,ताज़ा
hi:W:0000191414,Word,प्रांजल
hi:W:0000191416,Word,पाकीजा
hi:W:0000191417,Word,पाक़ीज़ा
hi:W:0000191418,Word,पावित
hi:W:0000191419,Word,अनाविल
hi:W:0000191420,Word,अपंकिल
hi:W:0000191421,Word,नफीस
hi:W:0000191422,Word,नफ़ीस
hi:W:0000191423,Word,अमनिया
hi:W:0000191424,Word,अमलिन
hi:W:0000191426,Word,अम्लान
hi:W:0000191429,Word,इद्ध
hi:W:000019150,Word,ईमानदार
hi:W:000019151,Word,छलहीन
hi:W:000019152,Word,निष्कपट
hi:W:000019153,Word,निःकपट
hi:W:000019154,Word,रिजु
hi:W:000019155,Word,ऋजु
hi:W:000019156,Word,दयानतदार
hi:W:000019158,Word,अपैशुन
hi:W:000019159,Word,सत्यपर
hi:W:0000191510,Word,नयशील
hi:W:0000191511,Word,ईमानी
hi:W:000019161,Word,पावन
hi:W:000019163,Word,पुनीत
hi:W:000019165,Word,पाक
hi:W:000019167,Word,पूता
hi:W:0000191610,Word,मुक़द्दस
hi:W:0000191611,Word,मुकद्दस
hi:W:0000191612,Word,मेध्य
hi:W:000019170,Word,पापहीन
hi:W:000019171,Word,निष्पाप
hi:W:000019172,Word,पापरहित
hi:W:000019173,Word,अकल्मष
hi:W:000019174,Word,अनघ
hi:W:000019175,Word,बेगुनाह
hi:W:000019176,Word,अपाप
hi:W:000019177,Word,अवलीक
hi:W:000019178,Word,अव्यलीक
hi:W:000019179,Word,निरागस
hi:W:000019185,Word,खोटहीन
hi:W:000019186,Word,खोटरहित
hi:W:000019191,Word,धोबी_जाति
hi:W:000019200,Word,सावधानीपूर्वक
hi:W:000019201,Word,ध्यानपूर्वक
hi:W:000019202,Word,ध्यान_से
hi:W:000019203,Word,सावधानी_से
hi:W:000019204,Word,सावधानतः
hi:W:000019205,Word,सम्भालकर
hi:W:000019206,Word,संभालकर
hi:W:000019207,Word,सावधानी_पूर्वक
hi:W:000019210,Word,स्फूर्तिपूर्वक
hi:W:000019211,Word,चुस्ती_से
hi:W:000019212,Word,फुर्ती_से
hi:W:000019213,Word,मुस्तैदी_से
hi:W:000019220,Word,झटपट
hi:W:000019221,Word,चटपट
hi:W:000019222,Word,झट_से
hi:W:000019223,Word,चट_से
hi:W:000019224,Word,फटाफट
hi:W:000019225,Word,फट_से
hi:W:000019226,Word,फ़ौरन
hi:W:000019227,Word,फौरन
hi:W:000019228,Word,खटाक_से
hi:W:000019229,Word,तड़ाक_से
hi:W:0000192210,Word,तड़_से
hi:W:0000192211,Word,तपाक_से
hi:W:0000192212,Word,फटा-फट
hi:W:0000192213,Word,झटा-झट
hi:W:0000192214,Word,फटा_फट
hi:W:0000192215,Word,झटा_झट
hi:W:0000192216,Word,दनादन
hi:W:0000192217,Word,अतिशीघ्र
hi:W:0000192218,Word,अतिशीघ्रतः
hi:W:0000192219,Word,जल्द_से_जल्द
hi:W:0000192220,Word,जल्दी_से_जल्दी
hi:W:0000192221,Word,हाथों-हाथ
hi:W:0000192222,Word,हाथों_हाथ
hi:W:0000192223,Word,हाथो-हाथ
hi:W:0000192224,Word,हाथो_हाथ
hi:W:0000192225,Word,हाथा-हाथी
hi:W:0000192226,Word,खट_से
hi:W:0000192227,Word,पट_से
hi:W:0000192228,Word,आनन-फानन_में
hi:W:0000192229,Word,आननफानन_में
hi:W:0000192231,Word,सिताबी
hi:W:0000192232,Word,बेसाख्ता
hi:W:0000192233,Word,ठहाका
hi:W:000019230,Word,अंकुर
hi:W:000019233,Word,अँखुआ
hi:W:000019234,Word,अँखुआँ
hi:W:000019235,Word,अंखुआ
hi:W:000019236,Word,अंखुआं
hi:W:000019237,Word,गाभ
hi:W:000019238,Word,अँकरी
hi:W:000019239,Word,अँकरा
hi:W:0000192310,Word,अंकरी
hi:W:0000192311,Word,अंकरा
hi:W:0000192313,Word,तीकरा
hi:W:000019240,Word,निर्दयी_व्यक्ति
hi:W:000019241,Word,जल्लाद
hi:W:000019242,Word,कसाई
hi:W:000019243,Word,क्रूर_व्यक्ति
hi:W:000019244,Word,निर्दय_व्यक्ति
hi:W:000019245,Word,निष्ठुर_व्यक्ति
hi:W:000019250,Word,अक्षर
hi:W:000019253,Word,हरफ
hi:W:000019254,Word,हर्फ
hi:W:000019255,Word,हरफ़
hi:W:000019256,Word,हर्फ़
hi:W:000019257,Word,अर्ण
hi:W:000019260,Word,कमर
hi:W:000019261,Word,कटि
hi:W:000019262,Word,कमरिया
hi:W:000019263,Word,शंपा
hi:W:000019264,Word,शम्पा
hi:W:000019265,Word,प्रोथ
hi:W:000019270,Word,डिठौना
hi:W:000019271,Word,नजर_का_टीका
hi:W:000019272,Word,दिठौना
hi:W:000019273,Word,नज़र_का_टीका
hi:W:000019274,Word,डिठौरा
hi:W:000019275,Word,नज़रबट्टू
hi:W:000019277,Word,अनखा
hi:W:000019278,Word,अनख
hi:W:000019279,Word,नजरबट्टू
hi:W:000019280,Word,चिह्न
hi:W:000019281,Word,चिन्ह
hi:W:000019284,Word,निशान
hi:W:000019285,Word,आसार
hi:W:000019286,Word,प्रतीक
hi:W:000019287,Word,प्रतीक_चिह्न
hi:W:000019288,Word,प्रतीक_चिन्ह
hi:W:000019289,Word,उपलक्ष्य
hi:W:0000192810,Word,उपलक्ष
hi:W:0000192813,Word,अलामत
hi:W:000019291,Word,छाप
hi:W:000019300,Word,जल
hi:W:000019301,Word,पानी
hi:W:000019302,Word,नीर
hi:W:000019303,Word,अंबु
hi:W:000019304,Word,अम्बु
hi:W:000019306,Word,वारि
hi:W:000019307,Word,आब
hi:W:000019308,Word,तोय
hi:W:000019309,Word,सलिल
hi:W:0000193011,Word,अंभ
hi:W:0000193012,Word,अपक
hi:W:0000193013,Word,उदक
hi:W:0000193014,Word,उदक्
hi:W:0000193015,Word,धरुण
hi:W:0000193016,Word,तपोजा
hi:W:0000193017,Word,रेतस्
hi:W:0000193021,Word,शवल
hi:W:0000193022,Word,शवर
hi:W:0000193023,Word,सवल
hi:W:0000193024,Word,सवर
hi:W:0000193026,Word,घनरस
hi:W:0000193027,Word,घनसार
hi:W:0000193028,Word,दहनाराति
hi:W:0000193032,Word,अक्षित
hi:W:0000193036,Word,तामर
hi:W:0000193038,Word,नीवर
hi:W:000019310,Word,ईंधन
hi:W:000019311,Word,ईन्धन
hi:W:000019312,Word,इंधन
hi:W:000019313,Word,इन्धन
hi:W:000019314,Word,इंध
hi:W:000019315,Word,फ्यूल
hi:W:000019320,Word,मार्कर
hi:W:000019321,Word,अंकित्र
hi:W:000019322,Word,चिह्नित्र
hi:W:000019323,Word,चिन्हित्र
hi:W:000019330,Word,मूल्यांकन_कर्ता
hi:W:000019340,Word,अंकगणित
hi:W:000019341,Word,अंकविद्या
hi:W:000019342,Word,अंकशास्त्र
hi:W:000019343,Word,अंक-गणित
hi:W:000019344,Word,अंक-विद्या
hi:W:000019346,Word,अंक-शास्त्र
hi:W:000019347,Word,अंक_गणित
hi:W:000019348,Word,अंक_विद्या
hi:W:000019349,Word,अंक_शास्त्र
hi:W:000019350,Word,अक्षयनवमी
hi:W:000019360,Word,लग्गा
hi:W:000019361,Word,लग्घा
hi:W:000019362,Word,लकसी
hi:W:000019363,Word,लग्गी
hi:W:000019364,Word,लग्घी
hi:W:000019365,Word,आकर्षणी
hi:W:000019370,Word,अंकन
hi:W:000019380,Word,गिनना
hi:W:000019381,Word,गिनती
hi:W:000019382,Word,गणना
hi:W:000019383,Word,गणन
hi:W:000019384,Word,शुमार
hi:W:000019386,Word,संख्यान
hi:W:000019387,Word,आकलन
hi:W:000019388,Word,आकलन_कर्म
hi:W:000019389,Word,गिनती_कर्म
hi:W:000019400,Word,सहृदय_व्यक्ति
hi:W:000019401,Word,दयालु_व्यक्ति
hi:W:000019410,Word,चिह्नन
hi:W:000019411,Word,मार्किंग
hi:W:000019420,Word,लिपिबद्धन
hi:W:000019421,Word,लिखाई
hi:W:000019422,Word,लिपिन्यास
hi:W:000019424,Word,लिखना
hi:W:000019430,Word,बीघा
hi:W:000019431,Word,बिगहा
hi:W:000019440,Word,अलिपिबद्ध
hi:W:000019441,Word,अलिखित
hi:W:000019450,Word,लांछित
hi:W:000019451,Word,कलंकित
hi:W:000019452,Word,कलुषित
hi:W:000019453,Word,कलमुँहा
hi:W:000019454,Word,दाग़ी
hi:W:000019455,Word,दागी
hi:W:000019457,Word,आक्षिप्त
hi:W:000019460,Word,लिखित
hi:W:000019461,Word,लिपिबद्ध
hi:W:000019462,Word,अंकित
hi:W:000019463,Word,लिखा
hi:W:000019464,Word,लिखा_हुआ
hi:W:000019465,Word,मकतूब
hi:W:000019470,Word,लेखाकृत
hi:W:000019471,Word,अभिलिखित
hi:W:000019472,Word,लेखांकित
hi:W:000019480,Word,हस्ताक्षरित
hi:W:000019481,Word,दस्तख़ती
hi:W:000019482,Word,दस्तखती
hi:W:000019490,Word,कुलाबा
hi:W:000019491,Word,अंकुड़ा
hi:W:000019492,Word,अँकुड़ा
hi:W:000019493,Word,पायजा
hi:W:000019494,Word,अँकड़ा
hi:W:000019495,Word,अंकड़ा
hi:W:000019496,Word,आँकुड़ा
hi:W:000019500,Word,अंकुश
hi:W:000019501,Word,गजबाँक
hi:W:000019502,Word,गजबाग
hi:W:000019503,Word,हुरुट्टक
hi:W:000019504,Word,वैणुक
hi:W:000019510,Word,अंकुरण
hi:W:000019511,Word,प्रस्फुटन
hi:W:000019512,Word,स्फुटन
hi:W:000019513,Word,आरोहण
hi:W:000019520,Word,लेखा_परीक्षक
hi:W:000019521,Word,अंकेक्षक
hi:W:000019522,Word,ऑडिटर
hi:W:000019523,Word,आडिटर
hi:W:000019530,Word,आँख
hi:W:000019531,Word,अंकुरण_बिंदु
hi:W:000019533,Word,अँखिया
hi:W:000019534,Word,आँखी
hi:W:000019535,Word,आंख
hi:W:000019537,Word,अंखिया
hi:W:000019538,Word,आंखी
hi:W:000019540,Word,अंग
hi:W:000019541,Word,अवयव
hi:W:000019542,Word,शारीरिक_अंग
hi:W:000019543,Word,शारीरिक_अवयव
hi:W:000019544,Word,आँग
hi:W:000019545,Word,हिस्सा
hi:W:000019550,Word,मादा_जननांग
hi:W:000019551,Word,मादा_गुप्तांग
hi:W:000019552,Word,स्त्री_जननांग
hi:W:000019560,Word,कला_शैली
hi:W:000019572,Word,टुकड़ा
hi:W:000019574,Word,खंड
hi:W:000019575,Word,खण्ड
hi:W:000019577,Word,विभाग
hi:W:000019578,Word,पुरज़ा
hi:W:000019579,Word,पुरजा
hi:W:0000195710,Word,पुर्ज़ा
hi:W:0000195711,Word,पुर्जा
hi:W:0000195713,Word,अंशक
hi:W:000019580,Word,गोद
hi:W:000019581,Word,गोदी
hi:W:000019582,Word,क्रोड़
hi:W:000019583,Word,अँकवार
hi:W:000019585,Word,अंकोर
hi:W:000019586,Word,अँकोर
hi:W:000019587,Word,अँकौर
hi:W:000019588,Word,अंकौर
hi:W:000019589,Word,अँकोरी
hi:W:0000195810,Word,अंकोरी
hi:W:0000195811,Word,अकोर
hi:W:0000195812,Word,अकोरी
hi:W:0000195814,Word,उछंग
hi:W:0000195815,Word,अवछंग
hi:W:000019595,Word,पहलू
hi:W:000019596,Word,पहल
hi:W:000019600,Word,छाती
hi:W:000019601,Word,सीना
hi:W:000019602,Word,वक्षस्थल
hi:W:000019603,Word,वक्ष-स्थल
hi:W:000019604,Word,वक्ष
hi:W:000019605,Word,वक्ष_स्थल
hi:W:000019606,Word,उर
hi:W:0000196013,Word,वच्छ
hi:W:0000196017,Word,वत्स
hi:W:000019610,Word,शरीर
hi:W:000019611,Word,काया
hi:W:000019612,Word,जिस्म
hi:W:000019613,Word,बदन
hi:W:000019614,Word,देह
hi:W:000019615,Word,तन
hi:W:000019616,Word,चोला
hi:W:000019618,Word,कलेवर
hi:W:000019619,Word,पिंड
hi:W:0000196110,Word,पिण्ड
hi:W:0000196112,Word,तनू
hi:W:0000196113,Word,गात
hi:W:0000196115,Word,अजिर
hi:W:0000196116,Word,वपु
hi:W:0000196117,Word,सिन
hi:W:0000196119,Word,रोगभू
hi:W:0000196120,Word,अवयवी
hi:W:0000196123,Word,वर्ष्म
hi:W:0000196124,Word,वर्ष्मा
hi:W:0000196125,Word,इंद्रियायतन
hi:W:0000196126,Word,इन्द्रियायतन
hi:W:0000196128,Word,बॉडी
hi:W:0000196131,Word,पुद्गल
hi:W:000019620,Word,स्तन
hi:W:000019621,Word,उरोज
hi:W:000019625,Word,पयोधर
hi:W:000019629,Word,प्रलम्ब
hi:W:0000196210,Word,प्रलंब
hi:W:0000196211,Word,अस्तन
hi:W:000019630,Word,असावधानतः
hi:W:000019631,Word,असावधानी_से
hi:W:000019632,Word,ध्यानहीनतः
hi:W:000019633,Word,लापरवाही_से
hi:W:000019640,Word,अंतराल
hi:W:000019641,Word,अन्तराल
hi:W:000019651,Word,दिवस
hi:W:000019652,Word,अह
hi:W:000019653,Word,दिनमान
hi:W:000019654,Word,दिव
hi:W:000019655,Word,दिवा
hi:W:000019656,Word,दिव्
hi:W:000019657,Word,दिहाड़ी
hi:W:000019658,Word,व्युष्ट
hi:W:000019659,Word,द्यु
hi:W:000019660,Word,खेसारी
hi:W:000019661,Word,लतरी
hi:W:000019662,Word,दुबिया_मटर
hi:W:000019663,Word,केसारी
hi:W:000019664,Word,खंजकारि
hi:W:000019665,Word,चटरी
hi:W:000019666,Word,खिसारी
hi:W:000019667,Word,तिवी
hi:W:000019670,Word,दलहन
hi:W:000019690,Word,फुर्सत
hi:W:000019691,Word,फुरसत
hi:W:000019692,Word,विश्राम_काल
hi:W:000019694,Word,छुट्टी
hi:W:000019695,Word,कार्यावकाश
hi:W:000019696,Word,विराम_काल
hi:W:0000196911,Word,अनुशय
hi:W:000019700,Word,मट्ठा
hi:W:000019701,Word,मठा
hi:W:000019702,Word,माठा
hi:W:000019703,Word,छाछ
hi:W:000019704,Word,तक्र
hi:W:000019705,Word,पादजल
hi:W:000019708,Word,प्राग्राट
hi:W:000019709,Word,महा
hi:W:000019711,Word,धारण_क्षमता
hi:W:000019730,Word,स्थान
hi:W:000019731,Word,जगह
hi:W:000019736,Word,निक्रमण
hi:W:000019737,Word,गाध
hi:W:000019738,Word,आस्थान
hi:W:0000197310,Word,इलाका
hi:W:0000197311,Word,इलाक़ा
hi:W:0000197312,Word,प्रतिष्ठान
hi:W:000019740,Word,शरीरविज्ञान
hi:W:000019741,Word,शरीर-विज्ञान
hi:W:000019742,Word,शरीरशास्त्र
hi:W:000019743,Word,शरीर-शास्त्र
hi:W:000019744,Word,विज्ञानदैहिकी
hi:W:000019745,Word,अंग_विद्या
hi:W:000019750,Word,अंगछेदन
hi:W:000019751,Word,अंगछेद
hi:W:000019752,Word,अंगच्छेद
hi:W:000019753,Word,अंगविच्छेदन
hi:W:000019754,Word,अंगविच्छेद
hi:W:000019760,Word,आपरेशन
hi:W:000019761,Word,ऑपरेशन
hi:W:000019762,Word,शल्य_चिकित्सा
hi:W:000019763,Word,शल्यचिकित्सा
hi:W:000019764,Word,शल्योपचार
hi:W:000019765,Word,चीरफाड़
hi:W:000019766,Word,शल्य_कर्म
hi:W:000019767,Word,शल्यक्रिया
hi:W:000019768,Word,अपरेशन
hi:W:000019769,Word,शल्यकर्म
hi:W:0000197610,Word,आसुरी_चिकित्सा
hi:W:0000197611,Word,आसुर_चिकित्सा
hi:W:0000197612,Word,सर्जरी
hi:W:000019770,Word,अँगड़ाई
hi:W:000019771,Word,अंगड़ाई
hi:W:000019772,Word,अङ्गड़ाई
hi:W:000019773,Word,अकरास
hi:W:000019780,Word,शिरोभूषण
hi:W:000019783,Word,आपीड़
hi:W:000019791,Word,अंगरक्षी
hi:W:000019792,Word,कंचुक
hi:W:000019793,Word,बख़्तर
hi:W:000019794,Word,बख्तर
hi:W:000019795,Word,अंगत्राण
hi:W:000019796,Word,ज़िरह
hi:W:000019797,Word,जिरह
hi:W:000019798,Word,त्राण
hi:W:000019799,Word,अँगरी
hi:W:0000197910,Word,अंगरी
hi:W:0000197911,Word,बख़तर
hi:W:0000197912,Word,बखतर
hi:W:0000197913,Word,बकतर
hi:W:0000197914,Word,जगर
hi:W:0000197915,Word,सनाह
hi:W:0000197916,Word,नागोद
hi:W:0000197917,Word,वर्म
hi:W:0000197918,Word,सन्नाह
hi:W:0000197919,Word,तनुवार
hi:W:0000197920,Word,वारवाण
hi:W:0000197921,Word,वरूथ
hi:W:0000197922,Word,सँजोया
hi:W:000019800,Word,अंगद
hi:W:000019802,Word,तारा_कुमार
hi:W:000019803,Word,बाली-सुत
hi:W:000019804,Word,बाली-पुत्र
hi:W:000019805,Word,वाली-सुत
hi:W:000019806,Word,वाली-पुत्र
hi:W:000019810,Word,बाजूबंद
hi:W:000019811,Word,बाज़ूबंद
hi:W:000019812,Word,बाहुबंद
hi:W:000019813,Word,बाजूबन्द
hi:W:000019814,Word,बाज़ूबन्द
hi:W:000019815,Word,बाहुबन्द
hi:W:000019816,Word,केयूर
hi:W:000019817,Word,भुजबंद
hi:W:000019818,Word,बिजायठ
hi:W:000019819,Word,विजायठ
hi:W:0000198110,Word,बजुल्ला
hi:W:0000198112,Word,बाजूबीर
hi:W:000019820,Word,समाविष्ट
hi:W:000019821,Word,समावेशित
hi:W:000019830,Word,मालिश
hi:W:000019831,Word,अंग_मर्दन
hi:W:000019832,Word,मर्दन
hi:W:000019833,Word,अंग_मलाई
hi:W:000019834,Word,अंग_सम्मर्दन
hi:W:000019835,Word,आघर्ष
hi:W:000019840,Word,अंगरक्षक
hi:W:000019841,Word,बॉडीगार्ड
hi:W:000019842,Word,अंगसंरक्षी
hi:W:000019843,Word,तनूपान
hi:W:000019844,Word,सुरक्षागार्ड
hi:W:000019850,Word,अँगरखा
hi:W:000019851,Word,अंगा
hi:W:000019852,Word,झँगुला
hi:W:000019853,Word,अंगरखा
hi:W:000019860,Word,अचकन
hi:W:000019870,Word,अंग_चेष्टा
hi:W:000019871,Word,अंग_विक्षेप
hi:W:000019872,Word,अंगहार
hi:W:000019880,Word,कामदेव
hi:W:000019881,Word,काम_देवता
hi:W:000019882,Word,अनंगी
hi:W:000019883,Word,पुष्पायुध
hi:W:000019884,Word,मदन
hi:W:000019885,Word,मनोज
hi:W:000019886,Word,रतिनाथ
hi:W:000019889,Word,मकर_ध्वज
hi:W:0000198810,Word,मनमथ
hi:W:0000198812,Word,कंदर्प
hi:W:0000198815,Word,अनंग
hi:W:0000198816,Word,अदेह
hi:W:0000198817,Word,अनन्यज
hi:W:0000198818,Word,पंचबाण
hi:W:0000198819,Word,पंचसर
hi:W:0000198820,Word,नमुचि
hi:W:0000198821,Word,स्मर
hi:W:0000198824,Word,अबलासेन
hi:W:0000198825,Word,शंबरसूदन
hi:W:0000198826,Word,शम्बरसूदन
hi:W:0000198829,Word,संकल्पभव
hi:W:0000198830,Word,संकल्पयोनि
hi:W:0000198831,Word,शुकवाह
hi:W:0000198832,Word,शिखि
hi:W:0000198833,Word,चैत्रसखा
hi:W:0000198834,Word,अंगजात
hi:W:0000198835,Word,अपांग
hi:W:0000198836,Word,चित्तज
hi:W:0000198837,Word,रतिवर
hi:W:0000198838,Word,रतिराज
hi:W:0000198839,Word,समर
hi:W:0000198840,Word,मनसिज
hi:W:0000198841,Word,मदराग
hi:W:0000198842,Word,मीनकेतु
hi:W:0000198843,Word,मीनध्वज
hi:W:0000198844,Word,रुद्रारि
hi:W:0000198845,Word,शारंग
hi:W:0000198847,Word,हृदयनिकेतन
hi:W:0000198848,Word,झषकेतु
hi:W:0000198849,Word,झषांक
hi:W:0000198850,Word,रूपास्त्र
hi:W:0000198852,Word,मीनकेतन
hi:W:0000198853,Word,चेतात्मजा
hi:W:0000198854,Word,चेतोजन्मा
hi:W:0000198855,Word,सुमसायक
hi:W:0000198856,Word,वसंत-बंधु
hi:W:0000198857,Word,वसन्त-बन्धु
hi:W:0000198858,Word,वसंतसख
hi:W:0000198859,Word,वसन्तसख
hi:W:0000198860,Word,वसंतसखा
hi:W:0000198861,Word,वसन्तसखा
hi:W:0000198862,Word,मधुसखा
hi:W:0000198863,Word,मधुसहाय
hi:W:0000198864,Word,मधुसारथि
hi:W:0000198865,Word,मधुसख
hi:W:0000198866,Word,मधुसुहृद
hi:W:0000198867,Word,निषद्वर
hi:W:0000198868,Word,रागरज्जु
hi:W:0000198869,Word,रागवृंत
hi:W:0000198870,Word,रागवृन्त
hi:W:0000198871,Word,रागच्छन
hi:W:0000198872,Word,विषमवाण
hi:W:0000198873,Word,विषमविखिज
hi:W:0000198874,Word,पुष्पपत्री
hi:W:0000198875,Word,पुष्पशर
hi:W:0000198876,Word,पुष्पशरासन
hi:W:0000198877,Word,रतिनाह
hi:W:0000198878,Word,इ
hi:W:0000198879,Word,रणरणक
hi:W:0000198880,Word,वाम
hi:W:0000198881,Word,अयुग्मबाण
hi:W:0000198882,Word,अयुग्मशर
hi:W:0000198883,Word,प्रसूनवाण
hi:W:0000198884,Word,शृंगारजन्मा
hi:W:0000198885,Word,जराभीस
hi:W:0000198886,Word,मनजात
hi:W:0000198887,Word,कुसुमकार्मुक
hi:W:0000198888,Word,कुसुमचाप
hi:W:0000198889,Word,कुसुमेषु
hi:W:0000198890,Word,कुसुमधन्वा
hi:W:0000198891,Word,कुसुमबाण
hi:W:0000198893,Word,कुसुमायुध
hi:W:0000198894,Word,श्रीज
hi:W:0000198895,Word,श्रीपुत्र
hi:W:0000198896,Word,रवीषु
hi:W:0000198897,Word,पुष्पचाप
hi:W:0000198898,Word,मनोभू
hi:W:0000198899,Word,असमवाण
hi:W:00001988100,Word,पंचवाण
hi:W:00001988101,Word,असमशर
hi:W:00001988104,Word,आत्मप
hi:W:00001988106,Word,पंचशर
hi:W:00001988107,Word,वरीषु
hi:W:00001988109,Word,पुष्पकेतन
hi:W:00001988110,Word,पुष्पधन्वा
hi:W:00001988111,Word,पुष्पध्वज
hi:W:000019890,Word,निराकार
hi:W:000019891,Word,अमूर्त
hi:W:000019892,Word,निरंकार
hi:W:000019893,Word,आकारविहीन
hi:W:000019894,Word,अनवाय
hi:W:000019896,Word,निरवयव
hi:W:000019897,Word,अनाकार
