identifier,objectType,Lemma
hi:W:0000026810,Word,कशेरु_दंड
hi:W:0000026811,Word,कशेरुका_दण्ड
hi:W:0000026812,Word,कशेरुक_द्ण्ड
hi:W:0000026813,Word,कशेरु_दण्ड
hi:W:0000026814,Word,कशेरुका-दंड
hi:W:0000026815,Word,कशेरुक-दंड
hi:W:0000026816,Word,कशेरु-दंड
hi:W:0000026817,Word,कशेरुका-दण्ड
hi:W:0000026818,Word,कशेरुक-द्ण्ड
hi:W:0000026819,Word,कशेरु-दण्ड
hi:W:0000026820,Word,पृष्ठास्थि
hi:W:0000026821,Word,पृष्ठदंड
hi:W:0000026822,Word,पृष्ठदण्ड
hi:W:0000026823,Word,कंटकदंड
hi:W:0000026824,Word,कंटक-दंड
hi:W:0000026825,Word,कंटकदण्ड
hi:W:0000026826,Word,कंटक-दण्ड
hi:W:0000026827,Word,बाँसा
hi:W:0000026828,Word,अनूक
hi:W:0000026829,Word,वंश
hi:W:000002690,Word,शक्ति
hi:W:000002691,Word,बल
hi:W:000002692,Word,क्षमता
hi:W:000002693,Word,ताक़त
hi:W:000002694,Word,ताकत
hi:W:000002695,Word,दम
hi:W:000002696,Word,दमखम
hi:W:000002697,Word,कुव्वत
hi:W:000002698,Word,कूवत
hi:W:000002699,Word,बूता
hi:W:0000026910,Word,हीर
hi:W:0000026911,Word,दम-खम
hi:W:0000026912,Word,दमख़म
hi:W:0000026913,Word,दम-ख़म
hi:W:0000026914,Word,दाप
hi:W:0000026915,Word,ज़ोर
hi:W:0000026916,Word,जोर
hi:W:0000026917,Word,वृजन
hi:W:0000026918,Word,वयोधा
hi:W:0000026921,Word,पावर
hi:W:0000026922,Word,सत्व
hi:W:0000026923,Word,सत्त्व
hi:W:000002700,Word,मुँह
hi:W:000002701,Word,मुख
hi:W:000002702,Word,तुंडि
hi:W:000002703,Word,तुण्डि
hi:W:000002704,Word,वक्त्र
hi:W:000002705,Word,अवारी
hi:W:000002706,Word,आस्य
hi:W:000002710,Word,दाँत
hi:W:000002711,Word,दंत
hi:W:000002712,Word,रदन
hi:W:000002713,Word,दंश
hi:W:000002714,Word,रद
hi:W:000002715,Word,दन्त
hi:W:000002716,Word,मुखक्षुर
hi:W:000002717,Word,द्विज
hi:W:000002718,Word,द्विजाति
hi:W:000002719,Word,दांत
hi:W:000002720,Word,तालु
hi:W:000002721,Word,तालू
hi:W:000002722,Word,तलुआ
hi:W:000002723,Word,काकुद
hi:W:000002724,Word,अधरिका
hi:W:000002725,Word,वक्त्रदल
hi:W:000002730,Word,मसूढ़ा
hi:W:000002731,Word,मसूड़ा
hi:W:000002740,Word,प्रश्नचिन्ह
hi:W:000002741,Word,प्रश्न_चिन्ह
hi:W:000002742,Word,प्रश्न_वाचक_चिह्न
hi:W:000002743,Word,प्रश्न_वाचक_चिन्ह
hi:W:000002744,Word,प्रश्नवाचक_चिन्ह
hi:W:000002746,Word,सवालिया_निशान
hi:W:000002750,Word,विराम_चिह्न
hi:W:000002751,Word,विराम_चिन्ह
hi:W:000002752,Word,विराम
hi:W:000002760,Word,सही_का_चिह्न
hi:W:000002761,Word,सही_का_चिन्ह
hi:W:000002762,Word,सही_का_निशान
hi:W:000002763,Word,सही_चिह्न
hi:W:000002764,Word,सही_चिन्ह
hi:W:000002770,Word,गलत_चिह्न
hi:W:000002771,Word,गलत_चिन्ह
hi:W:000002772,Word,अस्वीकृति_चिह्न
hi:W:000002773,Word,कट्टम
hi:W:000002780,Word,हीरा
hi:W:000002781,Word,हीरक
hi:W:000002783,Word,कुलिश
hi:W:000002784,Word,अभेद्य
hi:W:000002785,Word,वज्रसार
hi:W:000002786,Word,वज्र
hi:W:000002787,Word,अलमास
hi:W:000002788,Word,वरारक
hi:W:000002789,Word,अविक
hi:W:0000027810,Word,अशिर
hi:W:0000027811,Word,आबगीन
hi:W:0000027812,Word,वराहक
hi:W:000002790,Word,ईश्वर_प्रेम
hi:W:000002791,Word,अलौकिक_प्रेम
hi:W:000002792,Word,इश्क़_हक़ीकी
hi:W:000002793,Word,इश्क_हकीकी
hi:W:000002800,Word,अंधभक्ति
hi:W:000002801,Word,अंध_भक्ति
hi:W:000002810,Word,नवधा_भक्ति
hi:W:000002811,Word,नवधा-भक्ति
hi:W:000002812,Word,नवभक्ति
hi:W:000002813,Word,नवविधा_भक्ति
hi:W:000002814,Word,नवविधा-भक्ति
hi:W:000002820,Word,रंग
hi:W:000002821,Word,रङ्ग
hi:W:000002822,Word,डाई
hi:W:000002840,Word,अक्षयतृतीया
hi:W:000002841,Word,अक्षय-तृतीया
hi:W:000002842,Word,अक्षयतीज
hi:W:000002843,Word,अक्षय_तीज
hi:W:000002844,Word,अक्षय-तीज
hi:W:000002845,Word,आखा-तीज
hi:W:000002846,Word,आखा_तीज
hi:W:000002847,Word,अखती
hi:W:000002848,Word,अखतीज
hi:W:000002849,Word,आखातीज
hi:W:0000028410,Word,अखयतीज
hi:W:0000028411,Word,अखय-तीज
hi:W:0000028412,Word,अक्षया
hi:W:0000028413,Word,चंदन-यात्रा
hi:W:0000028414,Word,चन्दन-यात्रा
hi:W:0000028415,Word,दारुणा
hi:W:000002850,Word,तीव्रानुभूति
hi:W:000002851,Word,तीव्र_अनुभूति
hi:W:000002860,Word,कठोर_जल
hi:W:000002861,Word,भारी_पानी
hi:W:000002862,Word,भारी_जल
hi:W:000002870,Word,मृदु_जल
hi:W:000002880,Word,अकर्मक_क्रिया
hi:W:000002890,Word,सकर्मक_क्रिया
hi:W:000002900,Word,थल
hi:W:000002901,Word,स्थल
hi:W:000002902,Word,जमीन
hi:W:000002903,Word,ज़मीन
hi:W:000002904,Word,ज़मीं
hi:W:000002905,Word,जमीं
hi:W:000002906,Word,भूमि
hi:W:000002907,Word,धरती
hi:W:000002908,Word,सरज़मीं
hi:W:000002909,Word,सरजमीं
hi:W:0000029010,Word,सरज़मीन
hi:W:0000029011,Word,सरजमीन
hi:W:0000029012,Word,भूस्थल
hi:W:0000029013,Word,थर
hi:W:0000029015,Word,आराजी
hi:W:000002910,Word,खाँग
hi:W:000002911,Word,खँगुवा
hi:W:000002930,Word,बूँद
hi:W:000002931,Word,कण
hi:W:000002932,Word,क़तरा
hi:W:000002933,Word,कतरा
hi:W:000002934,Word,बूंद
hi:W:000002935,Word,बुंद
hi:W:000002936,Word,बुन्द
hi:W:000002937,Word,बिंदु
hi:W:000002938,Word,बिन्दु
hi:W:000002939,Word,टीप
hi:W:000002940,Word,छींटा
hi:W:000002941,Word,छींट
hi:W:000002950,Word,बुलबुला
hi:W:000002951,Word,बुदबुदा
hi:W:000002952,Word,बुल्ला
hi:W:000002953,Word,बबूला
hi:W:000002954,Word,अलूला
hi:W:000002960,Word,बाल_अपराध
hi:W:000002970,Word,पंछा
hi:W:000002980,Word,खून
hi:W:000002981,Word,रक्त
hi:W:000002982,Word,ख़ून
hi:W:000002983,Word,रुधिर
hi:W:000002984,Word,लहू
hi:W:000002985,Word,लोहू
hi:W:000002987,Word,शोणित
hi:W:000002988,Word,अश्र
hi:W:000002989,Word,रसभव
hi:W:0000029810,Word,वृजिन
hi:W:0000029811,Word,असृक्
hi:W:0000029812,Word,अस्र
hi:W:0000029813,Word,आग्नेय
hi:W:0000029814,Word,आत्मज
hi:W:0000029815,Word,आत्मजात
hi:W:0000029816,Word,कीलाल
hi:W:0000029817,Word,आस्र
hi:W:0000029818,Word,ब्लड
hi:W:000002990,Word,ब्राह्मी_लिपि
hi:W:000002991,Word,ब्राह्मी
hi:W:000003000,Word,खरोष्ठी
hi:W:000003001,Word,खरोष्ठी_लिपि
hi:W:000003002,Word,खरोष्ट्री_लिपि
hi:W:000003003,Word,खरोष्ट्री
hi:W:000003004,Word,गांधार_लिपि
hi:W:000003005,Word,खरोष्टी
hi:W:000003010,Word,देवनागरी_लिपि
hi:W:000003011,Word,देवनागरी-लिपि
hi:W:000003012,Word,नागरी
hi:W:000003013,Word,देवनागरी
hi:W:000003014,Word,देव-नागरी
hi:W:000003020,Word,परोपकार
hi:W:000003021,Word,परमार्थ
hi:W:000003022,Word,परहित
hi:W:000003023,Word,परकाज
hi:W:000003024,Word,चैरिटी
hi:W:000003025,Word,चेरिटी
hi:W:000003031,Word,भरोसेमंद_व्यक्ति
hi:W:000003032,Word,विश्वासभाजन
hi:W:000003040,Word,अविश्वासपात्र
hi:W:000003041,Word,अविश्वासी
hi:W:000003042,Word,अविश्वासी_व्यक्ति
hi:W:000003050,Word,ह्रस्व_स्वर
hi:W:000003051,Word,ह्रस्व
hi:W:000003060,Word,दीर्घ_स्वर
hi:W:000003061,Word,दीर्घ
hi:W:000003070,Word,विष_दंत
hi:W:000003071,Word,ज़हरीला_दाँत
hi:W:000003072,Word,विषैला_दाँत
hi:W:000003080,Word,दँतुरिया
hi:W:000003081,Word,दँतुलिया
hi:W:000003082,Word,दंतुली
hi:W:000003083,Word,दँतिया
hi:W:000003084,Word,दंतुरिया
hi:W:000003085,Word,दंतुलिया
hi:W:000003086,Word,दंतिया
hi:W:000003090,Word,अनुशासन
hi:W:000003091,Word,नियम_पालन
hi:W:000003092,Word,नियम-पालन
hi:W:000003100,Word,दाढ़
hi:W:000003101,Word,चवर्णक
hi:W:000003102,Word,डाढ़
hi:W:000003103,Word,चौभर
hi:W:000003104,Word,कुचियादाँत
hi:W:000003105,Word,चौबड़
hi:W:000003106,Word,चौघड़
hi:W:000003107,Word,जंभ
hi:W:000003108,Word,जम्भ
hi:W:000003110,Word,कुक्कुर_दाँत
hi:W:000003111,Word,कुक्कुर_दंत
hi:W:000003112,Word,कुकुर-दाँत
hi:W:000003113,Word,कुकुर_दाँत
hi:W:000003120,Word,बीजगणित
hi:W:000003121,Word,अव्यक्तगणित
hi:W:000003122,Word,बीज-गणित
hi:W:000003123,Word,अव्यक्त-गणित
hi:W:000003124,Word,बीज_गणित
hi:W:000003125,Word,अक्षर_गणित
hi:W:000003130,Word,जोड़
hi:W:000003132,Word,जोड़_कर्म
hi:W:000003133,Word,योगकरण
hi:W:000003134,Word,जुड़ाई
hi:W:000003135,Word,जोड़ाई
hi:W:000003136,Word,जमा
hi:W:000003140,Word,घटाना
hi:W:000003141,Word,घटान_कर्म
hi:W:000003142,Word,घटानकर्म
hi:W:000003143,Word,घटान-कर्म
hi:W:000003144,Word,घटाव
hi:W:000003145,Word,घटान
hi:W:000003146,Word,व्यवकलन
hi:W:000003147,Word,तफरीक
hi:W:000003148,Word,तफ़रीक़
hi:W:000003150,Word,गुणा
hi:W:000003151,Word,गुणन
hi:W:000003152,Word,गुणन_कर्म
hi:W:000003153,Word,अभिहति
hi:W:000003154,Word,आहति
hi:W:000003155,Word,हनन
hi:W:000003160,Word,भाग_कर्म
hi:W:000003161,Word,भाग
hi:W:000003162,Word,विभाजन
hi:W:000003163,Word,तकसीम
hi:W:000003164,Word,तक़सीम
hi:W:000003165,Word,तक्सीम
hi:W:000003166,Word,तक़्सीम
hi:W:000003170,Word,मुख्य_रंग
hi:W:000003171,Word,प्रमुख_रंग
hi:W:000003172,Word,मुख्य_रङ्ग
hi:W:000003173,Word,प्रमुख_रङ्ग
hi:W:000003180,Word,गौण_रंग
hi:W:000003190,Word,प्लाविका
hi:W:000003191,Word,रक्त_प्लाविका
hi:W:000003192,Word,प्लाज़्मा
hi:W:000003193,Word,प्लाज्मा
hi:W:000003200,Word,रक्त_कोशिका
hi:W:000003201,Word,रुधिर_कण
hi:W:000003202,Word,रुधिर_कोशिका
hi:W:000003203,Word,रक्त_कणिका
hi:W:000003210,Word,लाल_रक्त_कणिका
hi:W:000003211,Word,लाल_रुधिर_कणिका
hi:W:000003220,Word,श्वेत_रक्त_कणिका
hi:W:000003221,Word,श्वेत_रुधिर_कणिका
hi:W:000003230,Word,उपकारी
hi:W:000003231,Word,उपकर्ता
hi:W:000003232,Word,उपकर्त्ता
hi:W:000003233,Word,उपकारक
hi:W:000003234,Word,उपकार_कर्त्ता
hi:W:000003235,Word,उपकार_कर्ता
hi:W:000003236,Word,अनुग्राहक
hi:W:000003237,Word,अनुग्राही
hi:W:000003240,Word,लोकोपकार
hi:W:000003241,Word,जन_कल्याण
hi:W:000003242,Word,जन_सेवा
hi:W:000003243,Word,लोक_हित
hi:W:000003244,Word,लोक_सेवा
hi:W:000003245,Word,लोकार्थ
hi:W:000003246,Word,लोक_कल्याण
hi:W:000003250,Word,अपकारी
hi:W:000003251,Word,अपकारक
hi:W:000003252,Word,अनर्थकारी
hi:W:000003253,Word,अनिष्टकारी
hi:W:000003254,Word,अनहित
hi:W:000003255,Word,अनुपकारी
hi:W:000003260,Word,परोपकारी
hi:W:000003261,Word,परमार्थी
hi:W:000003262,Word,परहितैषी
hi:W:000003263,Word,परकाजी
hi:W:000003270,Word,अनुशासनिक
hi:W:000003271,Word,अनुशासी
hi:W:000003280,Word,लोकोपकारी
hi:W:000003281,Word,लोक_हितैषी
hi:W:000003282,Word,जनकल्याणकारी
hi:W:000003283,Word,_जनहितकारी
hi:W:000003290,Word,अनैच्छिक
hi:W:000003300,Word,अज्ञातयौवना
hi:W:000003301,Word,अगतयौवना
hi:W:000003310,Word,ज्ञातयौवना
hi:W:000003311,Word,यौवनप्राप्ता
hi:W:000003320,Word,पिंजरा
hi:W:000003321,Word,पिंजर
hi:W:000003322,Word,पींजरा
hi:W:000003323,Word,पिंजड़ा
hi:W:000003324,Word,पींजड़ा
hi:W:000003325,Word,पिञ्जरा
hi:W:000003326,Word,पिञ्जर
hi:W:000003327,Word,पीञ्जरा
hi:W:000003328,Word,पिञ्जड़ा
hi:W:000003329,Word,पिञ्जड़
hi:W:0000033210,Word,पंजर
hi:W:0000033211,Word,पञ्जर
hi:W:000003330,Word,चूहेदानी
hi:W:000003331,Word,चूहेदान
hi:W:000003332,Word,चूहादान
hi:W:000003333,Word,मूसदानी
hi:W:000003334,Word,मूसदान
hi:W:000003340,Word,चुहिया
hi:W:000003341,Word,चूही
hi:W:000003342,Word,मुसटी
hi:W:000003343,Word,मूषिका
hi:W:000003350,Word,चूहा
hi:W:000003351,Word,मूस
hi:W:000003352,Word,मूष
hi:W:000003353,Word,मूसा
hi:W:000003354,Word,मूषक
hi:W:000003355,Word,मूषिक
hi:W:000003356,Word,इंदुर
hi:W:000003357,Word,ईंदूर
hi:W:000003358,Word,इन्दुर
hi:W:000003359,Word,ईन्दूर
hi:W:0000033510,Word,वृश
hi:W:0000033511,Word,वृषक
hi:W:0000033512,Word,वृषलोचन
hi:W:0000033513,Word,चंडु
hi:W:0000033514,Word,चण्डु
hi:W:0000033515,Word,शंकुमुख
hi:W:0000033516,Word,अवि
hi:W:0000033517,Word,आखु
hi:W:0000033518,Word,वज्रदंत
hi:W:0000033519,Word,वज्रदन्त
hi:W:0000033520,Word,तुटुम
hi:W:0000033521,Word,उंद्र
hi:W:0000033522,Word,धान्यारि
hi:W:0000033523,Word,उँदुर
hi:W:000003360,Word,कृंतक_जन्तु
hi:W:000003361,Word,कृंतक_जंतु
hi:W:000003362,Word,कृंतक_प्राणी
hi:W:000003363,Word,कृंतक_जीव
hi:W:000003370,Word,स्तनपायी_जन्तु
hi:W:000003371,Word,स्तनपायी_जंतु
hi:W:000003372,Word,स्तनधारी
hi:W:000003373,Word,स्तनधारी_जीव
hi:W:000003374,Word,स्तनपायी_जीव
hi:W:000003375,Word,स्तनपायी
hi:W:000003376,Word,स्तनी
hi:W:000003380,Word,कशेरुकी_जन्तु
hi:W:000003381,Word,कशेरुकी_जंतु
hi:W:000003382,Word,कशेरुकी
hi:W:000003383,Word,मेरुदंडी
hi:W:000003384,Word,कशेरुकी_प्राणी
hi:W:000003385,Word,कशेरुकी_जीव
hi:W:000003400,Word,कठपिंजरा
hi:W:000003401,Word,काष्ठ_पिंजर
hi:W:000003410,Word,धातु_पिंजर
hi:W:000003411,Word,धातु_पिंजरा
hi:W:000003420,Word,खपची
hi:W:000003421,Word,खपच्ची
hi:W:000003422,Word,कमठी
hi:W:000003423,Word,फट्टी
hi:W:000003424,Word,खपाची
hi:W:000003430,Word,लौह_पिंजर
hi:W:000003431,Word,लौह_पिंजरा
hi:W:000003440,Word,सरिया
hi:W:000003441,Word,छड़ी
hi:W:000003442,Word,सलाख़
hi:W:000003443,Word,सलाख़ा
hi:W:000003444,Word,सलाख
hi:W:000003445,Word,सलाखा
hi:W:000003446,Word,सलाई
hi:W:000003447,Word,शलाका
hi:W:000003450,Word,कलम
hi:W:000003451,Word,पेन
hi:W:000003452,Word,क़लम
hi:W:000003453,Word,लेखनी
hi:W:000003454,Word,अक्षरजननी
hi:W:000003455,Word,अवलेखा
hi:W:000003456,Word,अवलेखनी
hi:W:000003457,Word,मसिपथ
hi:W:000003460,Word,कागज
hi:W:000003461,Word,काग़ज़
hi:W:000003462,Word,कागद
hi:W:000003463,Word,पेपर
hi:W:000003470,Word,लेखन_उपकरण
hi:W:000003480,Word,चित्रांकित
hi:W:000003500,Word,अधिशासी
hi:W:000003510,Word,अत्यावश्यक
hi:W:000003511,Word,अति_आवश्यक
hi:W:000003512,Word,अपरिहार्य
hi:W:000003520,Word,मीन_राशि
hi:W:000003521,Word,मीन
hi:W:000003522,Word,मीनराशि
hi:W:000003523,Word,झष
hi:W:000003524,Word,पृथुलोमा
hi:W:000003525,Word,अंत्यभ
hi:W:000003526,Word,अन्त्यभ
hi:W:000003530,Word,कुंभ_राशि
hi:W:000003531,Word,कुंभ
hi:W:000003532,Word,कुम्भ
hi:W:000003533,Word,कुम्भ_राशि
hi:W:000003534,Word,कुंभराशि
hi:W:000003535,Word,कुम्भराशि
hi:W:000003540,Word,मकर_राशि
hi:W:000003541,Word,मकर
hi:W:000003542,Word,मकरराशि
hi:W:000003543,Word,जलरूप
hi:W:000003544,Word,मृग
hi:W:000003550,Word,धनु_राशि
hi:W:000003551,Word,धनु
hi:W:000003552,Word,धनुराशि
hi:W:000003560,Word,वृश्चिक_राशि
hi:W:000003561,Word,वृश्चिक
hi:W:000003562,Word,वृश्चिकराशि
hi:W:000003563,Word,अलि
hi:W:000003570,Word,तुला_राशि
hi:W:000003571,Word,तुला
hi:W:000003572,Word,तुलाराशि
hi:W:000003573,Word,जूक
hi:W:000003574,Word,धट
hi:W:000003580,Word,कन्या
hi:W:000003581,Word,कन्या_राशि
hi:W:000003582,Word,कन्याराशि
hi:W:000003583,Word,पाथोन
hi:W:000003584,Word,मनुष्यराशि
hi:W:000003585,Word,मनुष्य_राशि
hi:W:000003590,Word,सिंह
hi:W:000003591,Word,सिंह_राशि
hi:W:000003592,Word,सिंहराशि
hi:W:000003593,Word,अर्कक्षेत्र
hi:W:000003594,Word,अर्कभ
hi:W:000003600,Word,कर्क
hi:W:000003601,Word,कर्क_राशि
hi:W:000003602,Word,कर्कराशि
hi:W:000003603,Word,चंद्रगृह
hi:W:000003604,Word,चन्द्रगृह
hi:W:000003610,Word,मिथुन_राशि
hi:W:000003611,Word,मिथुन
hi:W:000003612,Word,मिथुनराशि
hi:W:000003620,Word,वृष_राशि
hi:W:000003621,Word,वृष
hi:W:000003622,Word,वृषभ_राशि
hi:W:000003623,Word,वृषभ
hi:W:000003630,Word,मेष
hi:W:000003631,Word,मेष_राशि
hi:W:000003632,Word,मेषराशि
hi:W:000003640,Word,सत्यापित
hi:W:000003641,Word,प्रमाणित
hi:W:000003650,Word,अहस्ताक्षरित
hi:W:000003651,Word,बग़ैरदस्तख़ती
hi:W:000003660,Word,कोठ
hi:W:000003670,Word,ऊतक
hi:W:000003671,Word,टिशू
hi:W:000003680,Word,गजशाला
hi:W:000003681,Word,हाथीख़ाना
hi:W:000003682,Word,हाथीखाना
hi:W:000003683,Word,हाथीघर
hi:W:000003684,Word,फ़ीलख़ाना
hi:W:000003685,Word,फीलखाना
hi:W:000003686,Word,हस्तिशाला
hi:W:000003687,Word,हाथीशाला
hi:W:000003690,Word,नोक
hi:W:000003691,Word,नोंक
hi:W:000003692,Word,अणी
hi:W:000003693,Word,अनी
hi:W:000003694,Word,शिखा
hi:W:000003695,Word,शोशा
hi:W:000003696,Word,पालि
hi:W:000003700,Word,बाँसुरी
hi:W:000003701,Word,बंसी
hi:W:000003702,Word,बेनु
hi:W:000003703,Word,वेणु
hi:W:000003704,Word,मुरली
hi:W:000003705,Word,मुरलिया
hi:W:000003706,Word,वंशी
hi:W:000003708,Word,वंशिका
hi:W:000003709,Word,आलापिनी
hi:W:000003720,Word,छड़
hi:W:000003731,Word,पास_में
hi:W:000003732,Word,नज़दीक
hi:W:000003733,Word,नजदीक
hi:W:000003734,Word,निकट_में
hi:W:000003735,Word,क़रीब_में
hi:W:000003736,Word,समीप
hi:W:000003737,Word,निकट
hi:W:000003738,Word,क़रीब
hi:W:000003739,Word,करीब
hi:W:0000037310,Word,सन्निकट
hi:W:0000037311,Word,नजीक
hi:W:0000037312,Word,मुत्तसिल
hi:W:0000037313,Word,अर्वाक
hi:W:0000037314,Word,अविदूर
hi:W:000003740,Word,अन्यत्र
hi:W:000003741,Word,अन्यतः
hi:W:000003742,Word,कहीं_और
hi:W:000003743,Word,अनत
hi:W:000003750,Word,उत्थान
hi:W:000003751,Word,उठान
hi:W:000003752,Word,उठाव
hi:W:000003753,Word,उठक
hi:W:000003760,Word,पूर्ण_विराम
hi:W:000003761,Word,पूर्ण_विराम_चिह्न
hi:W:000003762,Word,पूर्णविराम
hi:W:000003763,Word,पूर्णविराम_चिह्न
hi:W:000003764,Word,पाई
hi:W:000003770,Word,अर्ध_विराम
hi:W:000003771,Word,अर्ध_विराम_चिन्ह
hi:W:000003780,Word,अल्प_विराम
hi:W:000003781,Word,अल्प_विराम_चिन्ह
hi:W:000003790,Word,विस्मयादि_बोधक_चिह्न
hi:W:000003791,Word,विस्मयादि_बोधक_चिन्ह
hi:W:000003792,Word,संबोधन_चिह्न
hi:W:000003793,Word,संबोधन_चिन्ह
hi:W:000003800,Word,योजक_चिह्न
hi:W:000003801,Word,योजक_चिन्ह
hi:W:000003802,Word,संयोजक_चिन्ह
hi:W:000003810,Word,उद्धरण_चिह्न
hi:W:000003811,Word,उद्धरण_चिन्ह
hi:W:000003820,Word,कोष्ठक_चिह्न
hi:W:000003821,Word,कोष्ठक_चिन्ह
hi:W:000003822,Word,कोष्ठक
hi:W:000003823,Word,कोष्ठ
hi:W:000003830,Word,बड़ा_कोष्ठक_चिह्न
hi:W:000003831,Word,बड़ा_कोष्ठक_चिन्ह
hi:W:000003832,Word,बड़ा_कोष्ठक
hi:W:000003840,Word,फिरकी
hi:W:000003841,Word,फिरहरी
hi:W:000003842,Word,भँभरी
hi:W:000003843,Word,भँभीरी
hi:W:000003844,Word,चकई
hi:W:000003845,Word,चकरी
hi:W:000003846,Word,ढेरा
hi:W:000003850,Word,पतन
hi:W:000003851,Word,अवनति
hi:W:000003860,Word,गति_मापक
hi:W:000003861,Word,गति_मापी
hi:W:000003862,Word,स्पीडोमीटर
hi:W:000003863,Word,मीटर
hi:W:000003870,Word,तत्त्व
hi:W:000003871,Word,तत्व
hi:W:000003872,Word,भूत
hi:W:000003875,Word,मूल_द्रव्य
hi:W:000003880,Word,मझला_कोष्ठक
hi:W:000003881,Word,मझला_कोष्टक_चिह्न
hi:W:000003882,Word,मंझला_कोष्ठक
hi:W:000003883,Word,मंझला_कोष्टक_चिह्न
hi:W:000003884,Word,सर्पिल_कोष्ठक
hi:W:000003885,Word,सर्पिल_कोष्ठक_चिह्न
hi:W:000003886,Word,सर्पिल_कोष्ठक_चिन्ह
hi:W:000003887,Word,सर्पिला_कोष्ठक
hi:W:000003888,Word,सर्पिला_कोष्ठक_चिह्न
hi:W:000003889,Word,सर्पिला_कोष्ठक_चिन्ह
hi:W:0000038810,Word,मझला_कोष्टक_चिन्ह
hi:W:0000038811,Word,मंझला_कोष्टक_चिन्ह
hi:W:000003890,Word,छोटा_कोष्ठक
hi:W:000003891,Word,छोटा_कोष्ठक_चिह्न
hi:W:000003892,Word,छोटा_कोष्ठक_चिन्ह
hi:W:000003900,Word,जन्तु_ऊतक
hi:W:000003901,Word,जंतु_ऊतक
hi:W:000003910,Word,वनस्पति_ऊतक
hi:W:000003920,Word,सुषिर_वाद्य
hi:W:000003921,Word,सुषिर
hi:W:000003922,Word,शुषिर
hi:W:000003923,Word,शुषिर_वाद्य
hi:W:000003924,Word,ओष्ठ_वाद्य
hi:W:000003925,Word,फूँक_वाद्य
hi:W:000003926,Word,फूँकवाद्य
hi:W:000003927,Word,मुख_वाद्य
hi:W:000003928,Word,श्वास_वाद्य
hi:W:000003929,Word,सौषिर
hi:W:000003930,Word,छोटी_बाँसुरी
hi:W:000003931,Word,छोटी_बंसी
hi:W:000003932,Word,छोटी_वंशी
hi:W:000003940,Word,नकवंशी
hi:W:000003941,Word,नकबंसी
hi:W:000003942,Word,नक_बाँसुरी
hi:W:000003950,Word,वाद्ययंत्र
hi:W:000003951,Word,वाद्ययन्त्र
hi:W:000003952,Word,वाद्य_यंत्र
hi:W:000003953,Word,वाद्य_यन्त्र
hi:W:000003954,Word,बाजा
hi:W:000003955,Word,वाद्य
hi:W:000003956,Word,साज़
hi:W:000003957,Word,साज
hi:W:000003958,Word,वादित्र
hi:W:000003959,Word,जंत्री
hi:W:0000039510,Word,जंतर
hi:W:0000039511,Word,जन्त्री
hi:W:0000039512,Word,जन्तर
hi:W:000003960,Word,मापक
hi:W:000003961,Word,मापन_उपकरण
hi:W:000003962,Word,मापक_उपकरण
hi:W:000003963,Word,मापित्र
hi:W:000003964,Word,पैमाना
hi:W:000003965,Word,माप
hi:W:000003966,Word,नाप
hi:W:000003967,Word,मपना
hi:W:000003968,Word,मात्रा
hi:W:000003970,Word,थाप_वाद्य
hi:W:000003971,Word,आनद्ध_वाद्य
hi:W:000003972,Word,थापवाद्य
hi:W:000003973,Word,आनद्धवाद्य
hi:W:000003974,Word,थाप-वाद्य
hi:W:000003975,Word,आनद्ध-वाद्य
hi:W:000003976,Word,अवनद्ध_वाद्य
hi:W:000003977,Word,वितत_वाद्य
hi:W:000003978,Word,मढ़ा_वाद्य
hi:W:000003979,Word,आनद्ध
hi:W:0000039710,Word,विरक्त
hi:W:000003980,Word,घनवाद्य
hi:W:000003981,Word,घन_वाद्य
hi:W:000003982,Word,तालवाद्य
hi:W:000003983,Word,ताल_वाद्य
hi:W:000003990,Word,तंतु_वाद्य
hi:W:000003991,Word,तन्तु_वाद्य
hi:W:000003992,Word,तंत्री_वाद्य
hi:W:000003993,Word,तन्त्री_वाद्य
hi:W:000003994,Word,तार_वाद्य
hi:W:000003995,Word,तंत_वाद्य
hi:W:000003996,Word,तन्त_वाद्य
hi:W:000003997,Word,तंतवाद्य
hi:W:000003998,Word,तन्तवाद्य
hi:W:000003999,Word,तंतुवाद्य
hi:W:0000039910,Word,तन्तुवाद्य
hi:W:000004000,Word,मृदंग
hi:W:000004001,Word,मिरदंग
hi:W:000004002,Word,मृदंगम
hi:W:000004003,Word,मुरज
hi:W:000004010,Word,तबला
hi:W:000004020,Word,बीन
hi:W:000004021,Word,बीन_बाजा
hi:W:000004030,Word,वायलिन
hi:W:000004031,Word,बेला
hi:W:000004040,Word,झाँझ
hi:W:000004041,Word,झांझ
hi:W:000004042,Word,झाल
hi:W:000004043,Word,झंझा
hi:W:000004044,Word,कंसताल
hi:W:000004045,Word,कँसताल
hi:W:000004046,Word,झर्झरी
hi:W:000004047,Word,झाँझरी
hi:W:000004048,Word,छैना
hi:W:000004049,Word,ताल
hi:W:0000040410,Word,झल्लक
hi:W:0000040411,Word,झालर
hi:W:0000040412,Word,तार
hi:W:000004050,Word,सारंगी
hi:W:000004051,Word,शारंगिका
hi:W:000004052,Word,शारंगी
hi:W:000004054,Word,सारङ्गी
hi:W:000004055,Word,शारङ्गिका
hi:W:000004056,Word,शारङ्गी
