identifier,objectType,Lemma
hi:W:000034422,Word,एतराज़
hi:W:000034423,Word,ऐतराज
hi:W:000034424,Word,ऐतराज़
hi:W:000034425,Word,इतराज
hi:W:000034428,Word,उज्र
hi:W:000034429,Word,उज़्र
hi:W:0000344210,Word,मुजायका
hi:W:0000344211,Word,मुजायकः
hi:W:000034430,Word,टालमटोल
hi:W:000034431,Word,टाल-मटोल
hi:W:000034432,Word,टलाटली
hi:W:000034433,Word,टालमटूल
hi:W:000034437,Word,हीलाहवाला
hi:W:000034438,Word,हीला-हवाला
hi:W:000034439,Word,हीलाहवाली
hi:W:0000344310,Word,हीला-हवाली
hi:W:0000344311,Word,घिसघिस
hi:W:0000344312,Word,अपह्नव
hi:W:0000344313,Word,अपह्नुति
hi:W:0000344314,Word,अपन्हुति
hi:W:000034440,Word,अतिथि-सत्कार
hi:W:000034441,Word,अतिथि-सेवा
hi:W:000034442,Word,अतिथि_सत्कार
hi:W:000034443,Word,अतिथि_सेवा
hi:W:000034444,Word,अतिथिसत्कार
hi:W:000034445,Word,अतिथिसेवा
hi:W:000034446,Word,आतिथ्य
hi:W:000034448,Word,मेहमाननवाज़ी
hi:W:000034449,Word,मेहमानदारी
hi:W:0000344410,Word,मेहमाननवाजी
hi:W:0000344411,Word,मेज़बानी
hi:W:0000344412,Word,मेजबानी
hi:W:0000344413,Word,शिष्टाचार
hi:W:0000344414,Word,आगतस्वागत
hi:W:0000344415,Word,आगत-स्वागत
hi:W:0000344416,Word,पहुनाई
hi:W:0000344417,Word,हास्पिटैलिटी
hi:W:0000344418,Word,हॉस्पिटैलिटी
hi:W:0000344419,Word,हास्पटैलिटी
hi:W:0000344420,Word,हॉस्पटैलिटी
hi:W:000034450,Word,गिरमिट
hi:W:000034460,Word,पारंपरिकता
hi:W:000034461,Word,पारम्परिकता
hi:W:000034462,Word,परम्परागतता
hi:W:000034463,Word,परंपरागतता
hi:W:000034470,Word,प्राचीनता
hi:W:000034471,Word,पुराकालीनता
hi:W:000034472,Word,पौराणिकता
hi:W:000034473,Word,प्राचीन_कालीनता
hi:W:000034474,Word,प्राचीनत्व
hi:W:000034480,Word,व्यंग्य_करना
hi:W:000034481,Word,हँसी_उड़ाना
hi:W:000034482,Word,ताना_मारना
hi:W:000034483,Word,व्यंग_करना
hi:W:000034484,Word,ताना_देना
hi:W:000034486,Word,गोदना
hi:W:000034487,Word,उघटना
hi:W:000034490,Word,भौतिक_संकट
hi:W:000034491,Word,प्राकृतिक_उत्पात
hi:W:000034500,Word,एकतरफा
hi:W:000034501,Word,एकतरफ़ा
hi:W:000034502,Word,इकतरफा
hi:W:000034503,Word,इकतरफ़ा
hi:W:000034504,Word,इकंग
hi:W:000034510,Word,अवैधता
hi:W:000034511,Word,गैरकानूनीपन
hi:W:000034512,Word,ग़ैरक़ानूनीपन
hi:W:000034513,Word,अविधिमान्यता
hi:W:000034514,Word,विधिविरुद्धता
hi:W:000034520,Word,लोरी
hi:W:000034530,Word,तेजस्विता
hi:W:000034541,Word,ओज
hi:W:000034542,Word,कांति
hi:W:000034543,Word,कान्ति
hi:W:000034544,Word,जगमगाहट
hi:W:000034546,Word,दमक
hi:W:0000345410,Word,आभा
hi:W:0000345411,Word,प्रभा
hi:W:0000345412,Word,प्रदीप्ति
hi:W:0000345413,Word,रौनक
hi:W:0000345414,Word,रौनक़
hi:W:0000345417,Word,प्रतिभा
hi:W:0000345418,Word,भास
hi:W:0000345420,Word,झकझकाहट
hi:W:0000345421,Word,आबताब
hi:W:0000345423,Word,आबदारी
hi:W:0000345424,Word,विद्योत्
hi:W:0000345426,Word,उज्वला
hi:W:0000345427,Word,उज्ज्वला
hi:W:0000345428,Word,प्रतिभान
hi:W:0000345431,Word,त्विषा
hi:W:0000345432,Word,रोचि
hi:W:0000345433,Word,अरचि
hi:W:0000345435,Word,अर्कत्व
hi:W:0000345438,Word,चिलक
hi:W:000034550,Word,मध्यम_पुरुष
hi:W:000034551,Word,द्वितीय_पुरुष
hi:W:000034560,Word,हाफिज
hi:W:000034561,Word,हाफ़िज़
hi:W:000034570,Word,जीवित_करना
hi:W:000034571,Word,जिंदा_करना
hi:W:000034572,Word,जिन्दा_करना
hi:W:000034573,Word,जिलाना
hi:W:000034574,Word,जिआना
hi:W:000034575,Word,जान_फूँकना
hi:W:000034576,Word,प्राण_फूँकना
hi:W:000034580,Word,मुसलमान
hi:W:000034581,Word,मुस्लिम
hi:W:000034582,Word,मुसलिम
hi:W:000034583,Word,मोमिन
hi:W:000034584,Word,मोमेडियन
hi:W:000034585,Word,यवन
hi:W:000034590,Word,कृतज्ञता
hi:W:000034592,Word,एहसानमंदी
hi:W:000034593,Word,शुक्रग़ुज़ारी
hi:W:000034594,Word,शुक्रगुजारी
hi:W:000034602,Word,बोझा
hi:W:000034610,Word,संबोधन
hi:W:000034611,Word,सम्बोधन
hi:W:000034620,Word,आम
hi:W:000034621,Word,आम्र
hi:W:000034624,Word,आँब
hi:W:000034625,Word,आंब
hi:W:000034628,Word,प्रियांबु
hi:W:000034629,Word,प्रियाम्बु
hi:W:0000346210,Word,केशवायुध
hi:W:0000346211,Word,कामायुध
hi:W:0000346212,Word,कामशर
hi:W:0000346213,Word,कामांग
hi:W:000034631,Word,आम_वृक्ष
hi:W:000034636,Word,पिकप्रिय
hi:W:000034637,Word,पिकदेव
hi:W:000034638,Word,पिकबंधु
hi:W:000034639,Word,पिकबन्धु
hi:W:0000346310,Word,पिकबंधुर
hi:W:0000346311,Word,पिकबन्धुर
hi:W:0000346312,Word,पिकराग
hi:W:0000346313,Word,मधूली
hi:W:0000346315,Word,माकंद
hi:W:0000346316,Word,माकन्द
hi:W:0000346319,Word,अमरपुष्प
hi:W:0000346320,Word,अमरपुष्पक
hi:W:0000346321,Word,मधुदूत
hi:W:0000346322,Word,वसंतद्रु
hi:W:0000346323,Word,वसंतद्रुम
hi:W:0000346324,Word,वसन्तद्रु
hi:W:0000346325,Word,वसन्तद्रुम
hi:W:0000346328,Word,वृद्धवाहन
hi:W:0000346329,Word,शिववल्लभ
hi:W:0000346330,Word,अलिप्रिय
hi:W:0000346331,Word,कामसखा
hi:W:0000346333,Word,चूतक
hi:W:0000346338,Word,वनेजा
hi:W:0000346339,Word,मध्यगंध
hi:W:0000346340,Word,मध्यगन्ध
hi:W:0000346341,Word,भृंगाभीष्ट
hi:W:000034640,Word,प्रसिद्ध
hi:W:000034642,Word,प्रख्यात
hi:W:000034643,Word,विख्यात
hi:W:000034644,Word,ख्यात
hi:W:000034645,Word,ख्याति_प्राप्त
hi:W:000034646,Word,मशहूर
hi:W:000034647,Word,जाना-माना
hi:W:000034648,Word,जानामाना
hi:W:000034649,Word,शोहरतमंद
hi:W:0000346410,Word,शोहरतमन्द
hi:W:0000346411,Word,नामी-गिरामी
hi:W:0000346412,Word,नामीगिरामी
hi:W:0000346413,Word,नामी_गिरामी
hi:W:0000346414,Word,नामचीन
hi:W:0000346415,Word,नामदार
hi:W:0000346416,Word,नामवर
hi:W:0000346418,Word,अभिख्यात
hi:W:0000346419,Word,आख्यात
hi:W:0000346420,Word,सुश्रुत
hi:W:0000346421,Word,वहित
hi:W:0000346422,Word,लब्धनाम
hi:W:0000346423,Word,अमुष्य
hi:W:0000346424,Word,मुँहपड़ा
hi:W:0000346425,Word,मुँह-पड़ा
hi:W:0000346427,Word,वचस्य
hi:W:0000346429,Word,उजागर
hi:W:0000346431,Word,प्रतिख्यात
hi:W:000034650,Word,गौरवहीन
hi:W:000034651,Word,गरिमाहीन
hi:W:000034660,Word,सर्वविदित
hi:W:000034661,Word,जगज़ाहिर
hi:W:000034662,Word,जगजाहिर
hi:W:000034663,Word,सर्वज्ञात
hi:W:000034664,Word,सर्व_संज्ञात
hi:W:000034670,Word,अँडुआ
hi:W:000034671,Word,आँडू
hi:W:000034672,Word,आंडू
hi:W:000034673,Word,अंडकोशयुक्त
hi:W:000034674,Word,अण्डकोशयुक्त
hi:W:000034680,Word,सामान्य
hi:W:000034681,Word,साधारण
hi:W:000034682,Word,कामचलाऊ
hi:W:000034684,Word,औसत
hi:W:000034687,Word,अविशिष्ट
hi:W:000034688,Word,अविशेष
hi:W:0000346810,Word,अदिव्य
hi:W:0000346811,Word,अभ्युचित
hi:W:000034690,Word,सामूहिक
hi:W:000034692,Word,सार्वजनिक
hi:W:000034693,Word,सामुदायिक
hi:W:000034696,Word,सार्वजन्य
hi:W:000034697,Word,सर्वजनीन
hi:W:000034701,Word,उदर
hi:W:000034702,Word,तुंद
hi:W:000034703,Word,तुन्द
hi:W:000034704,Word,ओझ
hi:W:000034711,Word,विरागी
hi:W:000034712,Word,बैरागी
hi:W:000034713,Word,वैरागी
hi:W:000034715,Word,सन्यासी
hi:W:000034716,Word,विमुख
hi:W:000034717,Word,विरत
hi:W:0000347111,Word,अराग
hi:W:0000347112,Word,रागहीन
hi:W:0000347113,Word,अवरत
hi:W:0000347114,Word,कामनारहित
hi:W:0000347115,Word,अपाश्रित
hi:W:0000347119,Word,तसव्वुफ
hi:W:0000347120,Word,तसौवफ
hi:W:0000347121,Word,तसव्वुफ़
hi:W:0000347122,Word,तसौवफ़
hi:W:000034720,Word,बतख
hi:W:000034721,Word,बतख़
hi:W:000034722,Word,बत्तख
hi:W:000034723,Word,बत्तख़
hi:W:000034724,Word,बत्तक
hi:W:000034731,Word,जिवाना
hi:W:000034740,Word,ज़िल्द
hi:W:000034741,Word,जिल्द
hi:W:000034742,Word,कवर
hi:W:000034750,Word,बर्तन
hi:W:000034751,Word,बरतन
hi:W:000034752,Word,बासन
hi:W:000034753,Word,भाँड़
hi:W:000034754,Word,भांड़
hi:W:000034755,Word,भाँड
hi:W:000034756,Word,भांड
hi:W:000034758,Word,आहड़
hi:W:000034759,Word,धात्र
hi:W:000034760,Word,जीना
hi:W:000034761,Word,जीवित_रहना
hi:W:000034762,Word,जिंदा_रहना
hi:W:000034763,Word,जिन्दा_रहना
hi:W:000034764,Word,ज़िंदा_रहना
hi:W:000034765,Word,ज़िन्दा_रहना
hi:W:000034770,Word,झंखाड़
hi:W:000034771,Word,झाँकर
hi:W:000034772,Word,झाँखर
hi:W:000034780,Word,सुखी
hi:W:000034783,Word,सुखमय
hi:W:000034784,Word,सुखभरा
hi:W:000034785,Word,सुखिया
hi:W:000034786,Word,खुशाल
hi:W:000034790,Word,अभियुक्त
hi:W:000034791,Word,मुलज़िम
hi:W:000034792,Word,मुलजिम
hi:W:000034793,Word,मुद्दालह
hi:W:000034794,Word,मुद्दालेह
hi:W:000034800,Word,जीवाश्म
hi:W:000034801,Word,जीवावशेष
hi:W:000034810,Word,आदरणीया
hi:W:000034811,Word,सम्माननीया
hi:W:000034812,Word,माननीया
hi:W:000034813,Word,मान्या
hi:W:000034814,Word,समादरणीया
hi:W:000034820,Word,जुगाली
hi:W:000034821,Word,पागुर
hi:W:000034822,Word,जुगार
hi:W:000034830,Word,खुदगर्जी
hi:W:000034831,Word,खुदगरजी
hi:W:000034832,Word,ख़ुदग़र्ज़ी
hi:W:000034833,Word,ख़ुदग़रज़ी
hi:W:000034834,Word,स्वार्थीपन
hi:W:000034835,Word,स्वार्थीपना
hi:W:000034836,Word,स्वार्थपरता
hi:W:000034837,Word,स्वार्थपरायणता
hi:W:000034838,Word,स्वार्थपूर्णता
hi:W:000034840,Word,ईद
hi:W:000034841,Word,ईद-उल-फित्र
hi:W:000034842,Word,ईदुलफित्र
hi:W:000034843,Word,ईद-उल-फितर
hi:W:000034844,Word,ईदुलफितर
hi:W:000034845,Word,ईद-उल-फ़ितर
hi:W:000034846,Word,ईद-उल-फ़ित्र
hi:W:000034847,Word,ईदुलफ़ित्र
hi:W:000034848,Word,ईदैन
hi:W:000034853,Word,आस
hi:W:000034859,Word,अवलंबन
hi:W:0000348511,Word,अवलम्बन
hi:W:000034860,Word,लड़ाना
hi:W:000034861,Word,लड़वाना
hi:W:000034862,Word,झगड़ाना
hi:W:000034863,Word,झगड़वाना
hi:W:000034864,Word,जुझवाना
hi:W:000034870,Word,कंकाल_तंत्र
hi:W:000034871,Word,कंकाल_तन्त्र
hi:W:000034872,Word,कंकाल_प्रणाली
hi:W:000034880,Word,स्वार्थहीनता
hi:W:000034881,Word,निस्स्वार्थता
hi:W:000034890,Word,जुटना
hi:W:000034891,Word,भिड़ना
hi:W:000034892,Word,डटना
hi:W:000034893,Word,जुतना
hi:W:000034900,Word,ईदगाह
hi:W:000034901,Word,ईद-गाह
hi:W:000034910,Word,जूठा_करना
hi:W:000034911,Word,जुठारना
hi:W:000034912,Word,जुठलाना
hi:W:000034913,Word,जुठालना
hi:W:000034920,Word,जुड़पित्ती
hi:W:000034921,Word,जुड़-पित्ती
hi:W:000034922,Word,शीतपित्त
hi:W:000034923,Word,अग्निबाव
hi:W:000034924,Word,अग्नि-बाव
hi:W:000034930,Word,पद_आवेदक
hi:W:000034931,Word,उम्मीदवार
hi:W:000034932,Word,उम्मेदवार
hi:W:000034940,Word,जुड़वाँ
hi:W:000034941,Word,जोड़वाँ
hi:W:000034942,Word,जुड़ीवाँ
hi:W:000034943,Word,यमल
hi:W:000034944,Word,यमज
hi:W:000034945,Word,जोड़ला
hi:W:000034950,Word,पारसी
hi:W:000034951,Word,गब्र
hi:W:000034960,Word,पैग़ंबर
hi:W:000034961,Word,पैगंबर
hi:W:000034962,Word,पैगम्बर
hi:W:000034963,Word,नबी
hi:W:000034964,Word,रसूल
hi:W:000034965,Word,देवदूत
hi:W:000034966,Word,ईश्वरदूत
hi:W:000034972,Word,चिनाई
hi:W:000034973,Word,चुनाई
hi:W:000034974,Word,चुनवाई
hi:W:000034980,Word,जुतियाना
hi:W:000034981,Word,जुते_लगाना
hi:W:000034991,Word,शारदा
hi:W:000034992,Word,ब्रह्माणी
hi:W:000034993,Word,हंसवाहिनी
hi:W:000034994,Word,हंसवाहनी
hi:W:000034995,Word,वागीशा
hi:W:000034996,Word,वागीश्वरी
hi:W:000034997,Word,वाग्देवी
hi:W:0000349910,Word,वीणावादिनी
hi:W:0000349911,Word,वीणा_वादिनी
hi:W:0000349912,Word,ज्ञानदा
hi:W:0000349913,Word,मेधाविनी
hi:W:0000349914,Word,प्रज्ञा
hi:W:0000349915,Word,भारती
hi:W:0000349916,Word,हंसारूढ़ा
hi:W:0000349917,Word,हंसाधिरूढ़ा
hi:W:0000349921,Word,श्रुतदेवी
hi:W:0000349925,Word,वागेश्वरी
hi:W:0000349926,Word,परमेष्ठिनी
hi:W:0000349927,Word,महाश्वेता
hi:W:0000349928,Word,विमला
hi:W:0000349929,Word,वैखरी
hi:W:0000349930,Word,शुक्ला
hi:W:0000349932,Word,गी
hi:W:0000349933,Word,पूत्कारी
hi:W:0000349934,Word,वेदाग्रणी
hi:W:0000349935,Word,महाशुक्ला
hi:W:0000349936,Word,विधिवधू
hi:W:0000349937,Word,पावका
hi:W:000035000,Word,जुर्माना
hi:W:000035001,Word,जुरमाना
hi:W:000035004,Word,फाइन
hi:W:000035005,Word,पेनल्टी
hi:W:000035006,Word,अर्थदंड
hi:W:000035007,Word,अर्थदण्ड
hi:W:000035008,Word,द्रव्य_दंड
hi:W:000035009,Word,द्रव्य_दण्ड
hi:W:000035010,Word,जूही
hi:W:000035011,Word,जुहि
hi:W:000035012,Word,यूथिका
hi:W:000035013,Word,शंखधवना
hi:W:000035014,Word,शङ्खधवना
hi:W:000035015,Word,प्रहसंती
hi:W:000035016,Word,प्रहसन्ती
hi:W:000035017,Word,पुष्पगंधा
hi:W:000035018,Word,पुष्पगन्धा
hi:W:000035020,Word,जूड़ा
hi:W:000035021,Word,खोपा
hi:W:000035022,Word,खोंपा
hi:W:000035030,Word,जून
hi:W:000035040,Word,रासायनिक_प्रक्रिया
hi:W:000035050,Word,जेठी_मधु
hi:W:000035051,Word,मुलेठी
hi:W:000035052,Word,मुलहठी
hi:W:000035053,Word,मुलैठी
hi:W:000035054,Word,मरेठी
hi:W:000035055,Word,मधुयष्टि
hi:W:000035056,Word,यष्टिमधु
hi:W:000035057,Word,मधुयष्टिका
hi:W:000035059,Word,शोषापहा
hi:W:0000350511,Word,मधुरा
hi:W:000035070,Word,घोड़ी
hi:W:000035071,Word,अश्वा
hi:W:000035072,Word,अश्विनी
hi:W:000035073,Word,घोटिका
hi:W:000035074,Word,घोड़िया
hi:W:000035075,Word,घोटी
hi:W:000035076,Word,तुरंगी
hi:W:000035077,Word,तुरगी
hi:W:000035078,Word,हयी
hi:W:000035079,Word,प्रसूता
hi:W:000035081,Word,अंगसंबंधी
hi:W:000035082,Word,अङ्गसम्बन्धी
hi:W:000035083,Word,अंग-संबंधी
hi:W:000035084,Word,अङ्ग-सम्बन्धी
hi:W:000035085,Word,अंग_संबंधी
hi:W:000035086,Word,अङ्ग_सम्बन्धी
hi:W:000035090,Word,नाराज़गी
hi:W:000035091,Word,नाराजगी
hi:W:000035092,Word,नराज़गी
hi:W:000035093,Word,नराजगी
hi:W:000035094,Word,नाराजी
hi:W:000035095,Word,नाराज़ी
hi:W:000035097,Word,बेरूख़ी
hi:W:000035098,Word,बेरूखी
hi:W:000035099,Word,नाख़ुशी
hi:W:0000350910,Word,नाखुशी
hi:W:0000350916,Word,संरुष्टि
hi:W:0000350917,Word,रुष्टता
hi:W:000035100,Word,समाधान्य
hi:W:000035101,Word,समाधेय
hi:W:000035110,Word,वैधता
hi:W:000035111,Word,विधिमान्यता
hi:W:000035112,Word,विधिवत्ता
hi:W:000035120,Word,रीठा
hi:W:000035121,Word,अरीठा
hi:W:000035122,Word,निर्मली
hi:W:000035123,Word,फलिन
hi:W:000035126,Word,अरिष्टक
hi:W:000035127,Word,रीठी
hi:W:000035128,Word,अरिष्टिका
hi:W:000035129,Word,कत
hi:W:000035130,Word,समकक्ष
hi:W:000035131,Word,समतुल्य
hi:W:000035132,Word,एक_समान
hi:W:000035133,Word,एकसा
hi:W:000035137,Word,मानिन्द
hi:W:000035138,Word,सानी
hi:W:000035139,Word,एकरस
hi:W:0000351312,Word,इकसार
hi:W:0000351313,Word,एकसमान
hi:W:000035140,Word,शारीरिक_क्रिया
hi:W:000035150,Word,सुखद_अनुभूति
hi:W:000035160,Word,दुखद_अनुभूति
hi:W:000035170,Word,दहेंड़ी
hi:W:000035171,Word,दही_घड़ा
hi:W:000035172,Word,अथरी
hi:W:000035173,Word,नदिया
hi:W:000035180,Word,दोग़ला
hi:W:000035181,Word,दोगला
hi:W:000035182,Word,संकर
hi:W:000035183,Word,सङ्कर
hi:W:000035187,Word,विजात
hi:W:000035190,Word,मंदोदरी
hi:W:000035191,Word,मन्दोदरी
hi:W:000035192,Word,मयतनया
hi:W:000035200,Word,आलस्य
hi:W:000035201,Word,सुस्ती
hi:W:000035202,Word,आलस
hi:W:000035203,Word,आलसीपना
hi:W:000035204,Word,आलसीपन
hi:W:000035205,Word,आलस्यता
hi:W:000035206,Word,अलसत्व
hi:W:000035207,Word,अलसता
hi:W:000035208,Word,आरामतलबी
hi:W:000035209,Word,काहिली
hi:W:0000352013,Word,आलकस
hi:W:0000352015,Word,आलारासी
hi:W:0000352016,Word,असकत
hi:W:0000352017,Word,आसकत
hi:W:000035210,Word,दृढ़मतहीन
hi:W:000035220,Word,चिकित्स्य
hi:W:000035222,Word,उपचार्य
hi:W:000035223,Word,निवार्य
hi:W:000035224,Word,परिहरणीय
hi:W:000035230,Word,दहकन
hi:W:000035232,Word,धधकन
hi:W:000035233,Word,लपटन
hi:W:000035243,Word,दुष्टमति
hi:W:000035244,Word,पापमति
hi:W:000035245,Word,पापबुद्धि
hi:W:000035246,Word,पापाशय
hi:W:000035247,Word,पापधी
hi:W:000035248,Word,पापचेता
hi:W:000035249,Word,दुष्टचित्त
hi:W:000035252,Word,बड़बड़
hi:W:000035253,Word,बड़-बड़
hi:W:000035254,Word,बड़_बड़
hi:W:000035256,Word,बक-बक
hi:W:000035257,Word,अपलाप
hi:W:000035258,Word,मिथ्यावाद
hi:W:000035259,Word,झाँवसाँव
hi:W:0000352510,Word,झाँव-साँव
hi:W:0000352511,Word,अवितद्भाषण
hi:W:0000352512,Word,प्रलपन
hi:W:000035260,Word,पारसी_देवता
hi:W:000035261,Word,पारसी_देव
hi:W:000035280,Word,हथिनी
hi:W:000035281,Word,कुंजरी
hi:W:000035282,Word,गजी
hi:W:000035283,Word,पद्मिनी
hi:W:000035284,Word,हस्तिनी
hi:W:000035285,Word,हथनी
hi:W:000035286,Word,गजिनी
hi:W:000035289,Word,मनाका
hi:W:0000352810,Word,मलाका
hi:W:0000352811,Word,करेणुका
hi:W:0000352814,Word,इभ्या
hi:W:000035290,Word,सूँड़
hi:W:000035291,Word,सूंड
hi:W:000035292,Word,सूड़
hi:W:000035293,Word,शुंड
hi:W:000035294,Word,शुंडिका
hi:W:000035297,Word,गजनासा
hi:W:000035299,Word,राजकर्ण
hi:W:0000352910,Word,नागनासा
hi:W:0000352911,Word,शुंडा
hi:W:0000352912,Word,शुण्डा
hi:W:0000352913,Word,शुंडादंड
hi:W:0000352914,Word,शुण्डादण्ड
hi:W:0000352915,Word,शुंडार
hi:W:0000352916,Word,शुण्डार
hi:W:000035300,Word,सुविधा
hi:W:000035301,Word,सुभीता
hi:W:000035302,Word,सुगमता
hi:W:000035303,Word,आसानी
hi:W:000035304,Word,सहूलियत
hi:W:000035310,Word,अर्थशास्त्र
hi:W:000035311,Word,अर्थ-शास्त्र
hi:W:000035312,Word,अर्थ_शास्त्र
hi:W:000035313,Word,अर्थ-विज्ञान
hi:W:000035314,Word,अर्थ_विज्ञान
hi:W:000035315,Word,अर्थविज्ञान
hi:W:000035320,Word,सामाजिक_विज्ञान
hi:W:000035321,Word,समाज_शास्त्र
hi:W:000035322,Word,समाजशास्त्र
hi:W:000035323,Word,समाज_विज्ञान
hi:W:000035330,Word,आश्रम
hi:W:000035331,Word,कुटिया
hi:W:000035340,Word,बगीचा
hi:W:000035341,Word,बाग
hi:W:000035342,Word,बाग-बगीचा
hi:W:000035343,Word,बाग_बगीचा
hi:W:000035344,Word,बाग़
hi:W:000035345,Word,बग़ीचा
hi:W:000035346,Word,बगिया
hi:W:000035347,Word,उद्यान
hi:W:000035348,Word,वाटिका
hi:W:000035349,Word,बाग़ीचा
hi:W:0000353411,Word,उपवन
hi:W:0000353412,Word,अपवन
hi:W:0000353414,Word,पार्क
hi:W:0000353415,Word,बाड़ी
hi:W:000035351,Word,भसुर
hi:W:000035360,Word,राहत
hi:W:000035361,Word,आराम
hi:W:000035362,Word,अराम
hi:W:000035363,Word,चैन
hi:W:000035364,Word,सुकून
hi:W:000035370,Word,विश्राम
hi:W:000035373,Word,बिसराम
hi:W:000035375,Word,विश्रांति
hi:W:000035376,Word,विश्रान्ति
hi:W:000035380,Word,सुख
hi:W:000035389,Word,आसाइश
hi:W:0000353811,Word,क्षेम
hi:W:000035390,Word,भ्रम
hi:W:000035391,Word,वहम
hi:W:000035392,Word,विभ्रम
hi:W:000035393,Word,धोखा
hi:W:000035394,Word,शुबहा
hi:W:000035395,Word,भरम
hi:W:000035396,Word,भ्रांति
hi:W:000035397,Word,भ्रान्ति
hi:W:0000353912,Word,अध्यारोप
hi:W:0000353913,Word,अध्यारोपण
hi:W:0000353914,Word,अध्यास
hi:W:0000353915,Word,अध्यासन
hi:W:0000353916,Word,मिथ्या_ज्ञान
hi:W:0000353917,Word,भ्रांत_धारणा
hi:W:0000353920,Word,कन्फ्यूज़न
hi:W:0000353921,Word,कन्फ्यूजन
hi:W:000035400,Word,सामाजिक
hi:W:000035410,Word,अर्थशास्त्रीय
hi:W:000035420,Word,आर्थिक
hi:W:000035421,Word,आर्थ
hi:W:000035422,Word,माली
hi:W:000035423,Word,वित्तीय
hi:W:000035424,Word,रुपये-पैसे_का
hi:W:000035425,Word,मौद्रिक
hi:W:000035426,Word,फनैन्शल
hi:W:000035427,Word,फिनैन्शल
hi:W:000035428,Word,फाइनैन्शल
hi:W:000035429,Word,फनैंशल
hi:W:0000354210,Word,फिनैंशल
hi:W:0000354211,Word,फाइनैंशल
hi:W:0000354212,Word,फाइनैंसल
hi:W:0000354213,Word,फाइनैन्सल
hi:W:0000354214,Word,फिनैंसल
hi:W:0000354215,Word,फिनैन्सल
hi:W:0000354216,Word,फनैंसल
hi:W:0000354217,Word,फनैन्सल
hi:W:000035430,Word,आदरणीय
hi:W:000035431,Word,सम्माननीय
hi:W:000035432,Word,समादरणीय
hi:W:000035433,Word,सम्मान्य
hi:W:000035436,Word,आदर्य
hi:W:000035441,Word,आरज
hi:W:000035450,Word,आर्य_जातीय
hi:W:000035460,Word,पुष्पज्ञ
hi:W:000035470,Word,बौद्ध_धर्मावलंबी
hi:W:000035471,Word,बौद्ध
hi:W:000035480,Word,यजमान
hi:W:000035481,Word,जजमान
hi:W:000035482,Word,यज्ञमान
hi:W:000035483,Word,याज्ञिक
hi:W:000035484,Word,ईजान
hi:W:000035490,Word,नैचकी
hi:W:000035491,Word,नैचिकी
hi:W:000035500,Word,ससुर
hi:W:000035501,Word,श्वसुर
hi:W:000035502,Word,वैवाहिक
hi:W:000035511,Word,जुही
hi:W:000035520,Word,कमरा
hi:W:000035524,Word,रूम
hi:W:000035530,Word,भंडार_घर
hi:W:000035531,Word,भंडार_गृह
hi:W:000035532,Word,भंडारघर
hi:W:000035533,Word,भंडारगृह
hi:W:000035534,Word,कोठार
hi:W:000035537,Word,भण्डार
hi:W:000035538,Word,भंडार_कोष्ठ
hi:W:000035539,Word,भंडार_कक्ष
hi:W:0000355310,Word,कोठी
hi:W:000035540,Word,रेवड़ी
hi:W:000035541,Word,रेवरी
hi:W:000035550,Word,अज्ञान_अंधकार
hi:W:000035551,Word,अंध_तमिस्र
hi:W:000035552,Word,अज्ञान_तिमिर
hi:W:000035560,Word,उदित
hi:W:000035561,Word,उगा
hi:W:000035570,Word,सेम
hi:W:000035571,Word,शिंबी
hi:W:000035572,Word,शिम्बी
hi:W:000035573,Word,मधुशर्करा
hi:W:000035575,Word,शिमी
hi:W:000035580,Word,अस्त्र-शस्त्र
hi:W:000035581,Word,अस्त्र_शस्त्र
hi:W:000035583,Word,आयुध
hi:W:000035584,Word,शस्त्रास्त्र
hi:W:0000355810,Word,असलहा
hi:W:000035590,Word,रोगी_कक्ष
hi:W:000035591,Word,वार्ड
hi:W:000035592,Word,रोगी_कमरा
hi:W:000035600,Word,शल्य-चिकित्सा_कक्ष
hi:W:000035601,Word,आपरेशन_कक्ष
hi:W:000035602,Word,चीरफाड़_कक्ष
hi:W:000035603,Word,शल्यचिकित्सा_कक्ष
hi:W:000035604,Word,शल्यचिकित्सा-कक्ष
hi:W:000035611,Word,पास्ड
hi:W:000035620,Word,जाति
hi:W:000035621,Word,क़ौम
hi:W:000035622,Word,बिरादरी
hi:W:000035623,Word,कौम
hi:W:000035625,Word,फिरका
hi:W:000035626,Word,फिर्क
hi:W:000035630,Word,अनुलाप
hi:W:000035631,Word,पुनरुक्ति
hi:W:000035640,Word,तरन्नुम
hi:W:000035641,Word,स्वर-माधुर्य
hi:W:000035650,Word,कथोपकथन
hi:W:000035652,Word,संभाषण
hi:W:000035653,Word,सम्भाषण
hi:W:000035654,Word,अनुकथन
hi:W:000035660,Word,बातचीत
hi:W:000035661,Word,वार्तालाप
hi:W:000035662,Word,वार्ता
hi:W:000035663,Word,वार्त्ता
hi:W:000035667,Word,बोल-चाल
hi:W:000035668,Word,बात-चीत
hi:W:0000356610,Word,बोलचाल
hi:W:0000356613,Word,गुफ़्तगू
hi:W:0000356614,Word,गुफ्तगू
hi:W:0000356615,Word,चैट
hi:W:0000356616,Word,बतकही
hi:W:0000356617,Word,आभाषण
hi:W:0000356618,Word,तकरीर
hi:W:0000356619,Word,तक़रीर
hi:W:0000356621,Word,आलापन
